,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year,geometry,Length of Paved Road (meters)
8395,1055339636,1443,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,COMPROMISE ST,2017,2017-05-01,SPRAIN ST,GRAIB ST,2017.0,"LINESTRING (-80.00097569560675 40.45942037147654, -80.00097406785947 40.45969473289529, -80.00097783539375 40.45996916222617, -80.00098086990282 40.46020816587781, -80.00098498957669 40.46050661355735, -80.000988110324 40.46074819066398, -80.00098661732399 40.46079654849371, -80.00098314533543 40.46090909349793, -80.000977890191 40.46115555193614)",192.6954709505856
8396,1905695315,17955,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,ITIN ST,2017,2017-05-01,RHINE ST,DIANA ST,2017.0,"LINESTRING (-79.99230161712222 40.46172739439076, -79.99220899452823 40.46177978605876, -79.99215473898002 40.46181047537087, -79.99213562642403 40.46182068645685, -79.99189026148562 40.4619517825837, -79.99156197126673 40.46212006947748, -79.99126092335715 40.46226980730503, -79.99095661096982 40.46241600375714, -79.99087646687342 40.46245188097292)",145.2509155637141
8397,798226116,17955,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,ITIN ST,2018,,RHINE ST,DIANA ST,2018.0,"LINESTRING (-79.99230161712222 40.46172739439076, -79.99220899452823 40.46177978605876, -79.99215473898002 40.46181047537087, -79.99213562642403 40.46182068645685, -79.99189026148562 40.4619517825837, -79.99156197126673 40.46212006947748, -79.99126092335715 40.46226980730503, -79.99095661096982 40.46241600375714, -79.99087646687342 40.46245188097292)",145.2509155637141
8398,924026061,2605,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,SUISMON ST,2017,2017-05-01,TURTLE WAY,MADISON AVE,2017.0,"LINESTRING (-79.99735182976687 40.45575863501973, -79.99695983641793 40.45583430293879, -79.99688662731552 40.45584876924679)",40.70967801588083
8399,7131185,11555,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,SUISMON ST,2017,2017-05-01,EAGLE ST,TURTLE WAY,2017.0,"LINESTRING (-79.99688662731552 40.45584876924679, -79.99654066094678 40.45591684711467, -79.99624826920326 40.45597452975385)",55.91941000571994
8400,236214795,8217,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,SUISMON ST,2017,2017-05-01,RETAIL WAY,EAGLE ST,2017.0,"LINESTRING (-79.99624826920326 40.45597452975385, -79.99621880715689 40.45598033704471, -79.99585007208897 40.45605288781012, -79.9955023234627 40.4561214268545, -79.99536348883554 40.45614875031276)",77.50313968589032
8401,1558843423,5802,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,SUISMON ST,2017,2017-05-01,MONETA ST,CHESTNUT ST,2017.0,"LINESTRING (-79.99493568145284 40.45624201116478, -79.99489442362847 40.45625800028876, -79.99453462589929 40.45632908731929, -79.9944975748854 40.45633641338033)",38.69394644240223
8402,1088912712,11072,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,SUISMON ST,2017,2017-05-01,CHESTNUT ST,RETAIL WAY,2017.0,"LINESTRING (-79.99536348883554 40.45614875031276, -79.99498359309852 40.45622349024246, -79.99493568145284 40.45624201116478)",37.83021960356195
8403,636421707,12227,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,SUISMON ST,2017,2017-05-01,CONSTANCE ST,MONETA ST,2017.0,"LINESTRING (-79.9944975748854 40.45633641338033, -79.99412393142276 40.45641008474709)",32.73221093353396
8404,862562470,4868,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,TURTLE WAY,2017,2017-05-01,SUISMON ST,PERALTA ST,2017.0,"LINESTRING (-79.9967571630151 40.45542893472332, -79.99683625248933 40.4556988968049, -79.99688662731552 40.45584876924679)",47.90114075050829
8405,568921317,14517,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,FINGAL ST,2017,2017-05-01,GREENLEAF ST,RUTLEDGE ST,2017.0,"LINESTRING (-80.02692453600673 40.4405643435903, -80.02699692225232 40.44029991057374, -80.0270705122404 40.44003124923375, -80.02714365037589 40.4397625109297, -80.0272172367707 40.43949376334694, -80.02729037760115 40.43922511040827, -80.02735267486777 40.43899459963041)",178.0539971182129
8406,1755112022,5315,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,REESE ST,2017,2017-05-01,RUTLEDGE ST,DEAD END,2017.0,"LINESTRING (-80.02584930022235 40.44093082184399, -80.02607069361737 40.44068877011132, -80.02626544208277 40.44048250800255)",61.03292523834364
8407,1685659805,11611,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MILLBRIDGE ST,2017,2017-05-01,EUREKA ST,MCLAIN ST,2017.0,"LINESTRING (-79.99587084293495 40.42421086427585, -79.99586350549571 40.42393641749143, -79.99585940558477 40.42371879977998)",54.64908029072956
8408,6927349,11385,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,TURTLE WAY,2017,2017-05-01,LOVITT WAY,SUISMON ST,2017.0,"LINESTRING (-79.99688662731552 40.45584876924679, -79.99697341086019 40.45612038310283, -79.99701751544568 40.45625733453106)",46.70720002372539
8409,1230678617,16913,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,TURTLE WAY,2017,2017-05-01,TRIPOLI ST,LOVITT WAY,2017.0,"LINESTRING (-79.99701751544568 40.45625733453106, -79.99710680259503 40.4565231497449, -79.9971571522684 40.45667216457452)",47.56253955672405
8410,1129220246,6263,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LOVITT WAY,2017,2017-05-01,RETAIL WAY,EAGLE ST,2017.0,"LINESTRING (-79.99638622437976 40.45637952557236, -79.99604200343761 40.45644611007821, -79.99569331337693 40.45651346621993, -79.99549285342297 40.456552284385)",78.16853199471196
8411,1138931919,4835,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LOVITT WAY,2017,2017-05-01,EAGLE ST,TURTLE WAY,2017.0,"LINESTRING (-79.99701751544568 40.45625733453106, -79.99668356314554 40.45632191846909, -79.99638622437976 40.45637952557236)",55.24015051191131
8412,1880764532,13279,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LOVITT WAY,2017,2017-05-01,CHESTNUT ST,RETAIL WAY,2017.0,"LINESTRING (-79.99549285342297 40.456552284385, -79.99512764424253 40.45662287691501, -79.9950615506955 40.4566351441512)",37.72364621344689
8413,1891743568,11849,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,BOROUGH ST,2017,2017-05-01,SPRING GARDEN AVE,GEBHART ST,2017.0,"LINESTRING (-79.98586130199959 40.46868299714457, -79.98549236481071 40.46868403933428, -79.98540138793031 40.46869171941752)",39.05121345504902
8414,883863804,18638,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,NOSTER ST,2017,2017-05-01,SERENE ST,DAMAS ST,2017.0,"LINESTRING (-79.99032762048934 40.46536902208506, -79.99031384841771 40.46531969091504, -79.98994965253692 40.46489470296714, -79.98981643507523 40.46473991146102)",82.5724193689186
8415,1225620911,16608,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,NOSTER ST,2017,2017-05-01,ADMIRAL ST,SERENE ST,2017.0,"LINESTRING (-79.98981643507523 40.46473991146102, -79.9896196977398 40.46451281315196, -79.98952957875051 40.46441081771621)",43.9019096515227
8416,886588339,7416,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,NOSTER ST,2017,2017-05-01,DEAD END,ADMIRAL ST,2017.0,"LINESTRING (-79.98952957875051 40.46441081771621, -79.98934434254565 40.46419164698424, -79.98916952230654 40.46398840746183)",55.97098051789412
8417,1643203315,14710,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,CONSTANCE ST,2017,2017-05-01,SPRING GARDEN AVE,SUISMON ST,2017.0,"LINESTRING (-79.99412393142276 40.45641008474709, -79.99420879436934 40.45667830536543, -79.99429941372026 40.45694392547689, -79.99436289766138 40.4571309950781, -79.99438958660846 40.45720963954753, -79.99447590752075 40.45748209819735, -79.99455380133735 40.45771298370766, -79.99463418797886 40.45796138616024)",177.6209301368994
8418,219752502,18918,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,CONSTANCE ST,2017,2017-05-01,SUISMON ST,PERALTA ST,2017.0,"LINESTRING (-79.99397863880701 40.45597322215636, -79.99406972168862 40.45623934813316, -79.99412393142276 40.45641008474709)",50.05359074834683
8419,178403349,16468,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,DAMAS ST,2017,2017-05-01,FURBER WAY,NOSTER ST,2017.0,"LINESTRING (-79.99032762048934 40.46536902208506, -79.99000164792389 40.4654317998267, -79.98994808228181 40.46544270610016)",33.21312507048821
8420,1513071164,17368,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,DAMAS ST,2017,2017-05-01,ROCKLEDGE ST,FURBER WAY,2017.0,"LINESTRING (-79.98994808228181 40.46544270610016, -79.98955534782274 40.46552505462659, -79.98949184322036 40.46554790869629)",40.49453645065439
8421,140184401,12536,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,RAPIDAN WAY,2017,2017-05-01,LOWELL ST,VICTOR WAY,2017.0,"LINESTRING (-79.90914627178211 40.46397223359551, -79.9088904917763 40.46374499053262, -79.90883780019502 40.46369929551109)",40.03852647170611
8422,1840899258,15528,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MAYFLOWER ST,2017,2017-05-01,INDIANA WAY,AUBURN ST,2017.0,"LINESTRING (-79.91751211852973 40.46567158776094, -79.91731626064497 40.4654641762403, -79.91706263390091 40.46523510729406, -79.91682766696194 40.46502722626894, -79.91659270271791 40.46481943139767, -79.91638682322782 40.46463089739737)",149.9547774651697
8423,1175884462,19388,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MAYFLOWER ST,2017,2017-05-01,INDIANA WAY,INDIANA WAY,2017.0,"LINESTRING (-79.91638682322782 40.46463089739737, -79.91633257756109 40.46458874322231)",6.563362695662422
8424,173746425,6562,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MAYFLOWER ST,2017,2017-05-01,LARIMER AVE,INDIANA WAY,2017.0,"LINESTRING (-79.91633257756109 40.46458874322231, -79.91631985651836 40.46457939506448, -79.91610416562874 40.46438393570754, -79.91603031962082 40.46432336725558)",39.07286468479758
8425,1071796471,12288,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LAXTON ST,2017,2017-05-01,LYRIC ST,TENNIS WAY,2017.0,"LINESTRING (-79.90258867261598 40.46256897781672, -79.90237050507113 40.46277314020849, -79.9022446780493 40.4629138036257)",48.18105087525828
8426,693049885,14863,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LYRIC ST,2017,2017-05-01,LAXTON ST,LINCOLN AVE,2017.0,"LINESTRING (-79.90332363465556 40.46353373956105, -79.90304346449152 40.46337232153599, -79.90275817033704 40.46320516411957, -79.90247158260858 40.46303966094503, -79.9022446780493 40.4629138036257)",114.517429070313
8427,774243079,5452,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,PAULSON AVE,2017,2017-05-01,CLIFFORD ST,DEAN ST,2017.0,"LINESTRING (-79.90355079703137 40.4679735861456, -79.90323287247253 40.46809405965556, -79.90301798198183 40.46817614455275)",50.47566978184978
8428,1241076206,17269,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,PAULSON AVE,2017,2017-05-01,NAVARRO ST,CLIFFORD ST,2017.0,"LINESTRING (-79.90301798198183 40.46817614455275, -79.90274397785389 40.46827880947701)",25.88350677380582
8429,808211221,8701,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,COVEL WAY,2017,2017-05-01,CENTRE AVE,ROSE ST,2017.0,"LINESTRING (-79.97927344847301 40.44287244462764, -79.97945834601298 40.44312492940115, -79.97963102017691 40.44336091786317, -79.97980605780833 40.4436004646217, -79.97998154908898 40.44384008777965, -79.98000365123821 40.44386995191001)",126.9132100626329
8430,1934825379,18080,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MOULTRIE ST,2017,2017-05-01,ORR ST,FIFTH AVE,2017.0,"LINESTRING (-79.97426044674238 40.43801197695565, -79.97420390498176 40.43829992226488, -79.97416912131564 40.4384575348259)",50.08107621126155
8431,412134641,3534,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MOULTRIE ST,2017,2017-05-01,ORR ST,ORR ST,2017.0,"LINESTRING (-79.97416912131564 40.4384575348259, -79.97410371947137 40.4387219689359, -79.97404977653689 40.43899338878871, -79.97398771462885 40.43929105077149)",93.83820724808315
8432,369298285,15387,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MOULTRIE ST,2017,2017-05-01,DEAD END,ORR ST,2017.0,"LINESTRING (-79.97398771462885 40.43929105077149, -79.97396276122689 40.43943345824339)",15.9544613667994
8433,677778871,5933,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,ALSACE ST,2017,2017-05-01,HALE ST,FRAM ST,2017.0,"LINESTRING (-79.88891183858493 40.45122186831998, -79.88860640240517 40.45108268020141, -79.88845422959268 40.45103032188995)",44.32728085768076
8434,1594708994,5521,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,APDALE ST,2017,2017-05-01,RODGERS ST,INTERBORO AVE,2017.0,"LINESTRING (-79.91078545822376 40.36286192427821, -79.91045071810113 40.3629599196591, -79.91011550815961 40.36305723521212, -79.90977984726379 40.36315455883837, -79.90965330967455 40.3631912919049)",102.8847637939614
8435,1512432332,3490,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,FLETCHER WAY,2017,2017-05-01,N HOMEWOOD AVE,N LANG AVE,2017.0,"LINESTRING (-79.89756285192625 40.46036992094741, -79.89751235223423 40.46035872541845, -79.89687176989334 40.46020948022774, -79.89652732347405 40.46013118579935, -79.89618287885141 40.46005297739955, -79.89583843422876 40.45997468005481, -79.89549399140274 40.45989646942234, -79.89534010280803 40.45986157097054)",196.7997107140701
8436,815594591,18610,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,FLETCHER WAY,2017,2017-05-01,STERRETT ST,N HOMEWOOD AVE,2017.0,"LINESTRING (-79.89534010280803 40.45986157097054, -79.89499293449344 40.45978237870951, -79.89464847280281 40.45970347957427, -79.89430445847317 40.45962448465705, -79.89396044683849 40.45954557440041, -79.89361598784279 40.45946667088606, -79.89329777672137 40.45939363032176, -79.89317890625308 40.45937180829029)",191.2222193880382
8437,1215537678,5557,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,FLETCHER WAY,2017,2017-05-01,COLLIER ST,STERRETT ST,2017.0,"LINESTRING (-79.89317890625308 40.45937180829029, -79.89284682783865 40.45930065407887, -79.89250282159387 40.45922182477828, -79.89214388085746 40.45913958198539, -79.89181436533651 40.45906417205118, -79.89147036178667 40.45898534042263, -79.89112591087581 40.4589065155366, -79.89093763297542 40.45886392511182)",198.2960714045064
8438,229334346,11741,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,BRICELYN ST,2017,2017-05-01,DORNBUSH ST,TOKAY ST,2017.0,"LINESTRING (-79.8800089223666 40.45414434276682, -79.87975432634036 40.45433446127262, -79.87949708208065 40.45452608577833, -79.87930738484212 40.45466558256269, -79.87923911916872 40.45468074155396)",89.04473993675107
8439,150678731,10171,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,BRUSHTON AVE,2017,2017-05-01,ALSACE ST,TIOGA ST,2017.0,"LINESTRING (-79.89004055467144 40.45125340257534, -79.88985703424879 40.45148753324349, -79.88976721350016 40.45160203178236)",45.12581783505948
8440,1080161493,13937,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,SALEM WAY,2017,2017-05-01,OSTERBURG WAY,FRED WAY,2017.0,"LINESTRING (-79.92980619111529 40.45099429912376, -79.92947308772311 40.45110003156483, -79.92913905367628 40.45120483690383, -79.92880813588519 40.4513087240317, -79.92855149529335 40.4513893289848)",115.119860386454
8441,1688771658,13937,Mill and Overlay,Part of 2018 Paving Program. Work to be completed by Utility Company.,Planned,SALEM WAY,2018,,OSTERBURG WAY,FRED WAY,2018.0,"LINESTRING (-79.92980619111529 40.45099429912376, -79.92947308772311 40.45110003156483, -79.92913905367628 40.45120483690383, -79.92880813588519 40.4513087240317, -79.92855149529335 40.4513893289848)",115.119860386454
8442,895586087,7716,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,TAN WAY,2017,2017-05-01,HOOSAC ST,COLEMAN ST,2017.0,"LINESTRING (-79.94152126626257 40.42539052778071, -79.94117646411044 40.425477383362, -79.94081741108464 40.42556794046592, -79.940742588608 40.42558737934508)",69.6015844398112
8443,1036383264,1557,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,TAN WAY,2017,2017-05-01,WINTERBURN AVE,HOOSAC ST,2017.0,"LINESTRING (-79.940742588608 40.42558737934508, -79.94040977088007 40.42566988749768, -79.94006753701133 40.42575291526732, -79.93978816904281 40.42582170814246)",85.07066852347833
8444,8311422,2027,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,ELMER L WILLIAMS SQ,2017,2017-05-01,SHETLAND ST,WINSLOW ST,2017.0,"LINESTRING (-79.90913586120628 40.461948768474, -79.9087902272142 40.46205879227571, -79.90843189014569 40.46216501990827, -79.9082088546303 40.46223053588638)",84.62805177091548
8445,823722255,7170,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,SUNNYSIDE ST,2017,2017-05-01,DEAD END,ALMEDA ST,2017.0,"LINESTRING (-79.94082370288488 40.40313145442892, -79.94071688601109 40.40288360595079, -79.94060873424075 40.4027330066038, -79.94030490335044 40.40257075711726, -79.94003370735605 40.40243191293102, -79.93995559075725 40.40238907944928, -79.93976356059392 40.40228378551659, -79.93945819897432 40.4021019114272, -79.93919084956599 40.40194308424879)",197.0488723774853
8446,706097032,10396,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MILLBRAE WAY,2017,2017-05-01,ELGIN ST,AZIMUTH WAY,2017.0,"LINESTRING (-79.91879811704608 40.47583922929887, -79.91865746333046 40.47607757788548, -79.91859430188453 40.47618198756333)",41.80181359387733
8447,526209050,475,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,MILLBRAE WAY,2017,2017-05-01,AZIMUTH WAY,BRYANT ST,2017.0,"LINESTRING (-79.91903686140081 40.47543660853871, -79.91889868344214 40.47566804596845, -79.91879811704608 40.47583922929887)",49.07892119972859
8448,412390373,8247,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LEECH ST,2017,2017-05-01,SARDIS WAY,35TH ST,2017.0,"LINESTRING (-79.96543570192006 40.46424859532996, -79.96535814497169 40.46436369064259)",14.37397654070078
8449,1916411827,19337,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LEECH ST,2017,2017-05-01,36TH ST,SARDIS WAY,2017.0,"LINESTRING (-79.96535814497169 40.46436369064259, -79.96520733670012 40.46458822312086, -79.96508681153507 40.46476756698458, -79.96504324234547 40.46483240176619, -79.96492781871294 40.46500362775534, -79.96487869344331 40.46507650229513, -79.96473474111396 40.46529094826963)",115.7474288320615
8450,1488740082,12586,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LARKINS WAY,2017,2017-05-01,S 28TH ST,S 27TH ST,2017.0,"LINESTRING (-79.96768694290415 40.42580311729171, -79.96762918841787 40.42579504388524, -79.96711955439426 40.42545721547467, -79.96683853981384 40.42527005360878)",93.86603029257239
8451,1176559563,14673,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,LARKINS WAY,2017,2017-05-01,DEAD END,S 28TH ST,2017.0,"LINESTRING (-79.96683853981384 40.42527005360878, -79.96654870198068 40.42507405045325, -79.96627867738943 40.42489319875911, -79.96597744442688 40.42469200749937)",97.2626029999603
8452,624621640,6988,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,GRAHAM PL,2017,2017-05-01,DEAD END,S GRAHAM ST,2017.0,"LINESTRING (-79.93548983820612 40.45475489800232, -79.93521363410403 40.45496683004737, -79.93495654525286 40.45515857852114, -79.93482098139167 40.45525973289685)",79.76071831568264
8453,1658087954,18822,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,GLEN LYTLE RD,2017,2017-05-01,LORETTO RD,MINNESOTA ST,2017.0,"LINESTRING (-79.93838133723929 40.42137126088973, -79.93849588411611 40.42110900716747, -79.93855984685929 40.42096260937966)",47.83986073229289
8454,1478316606,18587,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,GLEN LYTLE RD,2017,2017-05-01,MINNESOTA ST,GREER ST,2017.0,"LINESTRING (-79.93743194374811 40.42305701795579, -79.93747751618079 40.42303568471669, -79.93754290634695 40.42299970918037, -79.93760733172249 40.42295783184284, -79.93762566094756 40.42293811797257, -79.93769065405834 40.42286821496425, -79.93773082761619 40.42278692134727, -79.93781666882811 40.42261321064687, -79.93793446041973 40.42235390037423, -79.9380162313651 40.4221738845858, -79.93805225021472 40.42209458910203, -79.93817048737074 40.42183526999143, -79.93828827716574 40.42157604425689, -79.93838133723929 40.42137126088973)",207.024980439088
8455,2047198059,8419,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,PENN AVE,2017,2017-05-01,20TH ST,19TH ST,2017.0,"LINESTRING (-79.98456828584426 40.45069871784767, -79.98430737466155 40.45087898334984, -79.98403519501193 40.45105817787843, -79.98395904572361 40.45110590079938)",68.67768283827255
8456,1888022217,14416,Mill and Overlay,Part of 2017 utility coordination PNG,Completed,PENN AVE,2017,2017-05-01,19TH ST,18TH ST,2017.0,"LINESTRING (-79.98499754939603 40.45040596191221, -79.98473564287998 40.45058324502504, -79.98456828584426 40.45069871784767)",48.81464120144129
8457,1367760965,2669,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ALICE ST,2018,2018-11-15,GEORGIA AVE,MCKINLEY ST,2018.0,"LINESTRING (-79.99484889611155 40.41017869763467, -79.99505790802701 40.41017163193436)",17.75842262324523
8458,613071817,2967,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ALLENDALE CIR,2018,2018-11-14,FRANCISCO ST,ALLENDALE ST,2018.0,"LINESTRING (-80.06481433472879 40.45910698243615, -80.06484464298816 40.45917828380519, -80.0648406068576 40.45923088182752, -80.06480348038521 40.45931443135764, -80.06475350261438 40.4593639159405, -80.06468870084474 40.45940048101782, -80.06440085727151 40.45947180463079, -80.06432206244466 40.45949346122354, -80.06425549997708 40.45953109180095, -80.06419620038852 40.45959706623944, -80.06417722707143 40.45964652942577, -80.06418077182353 40.45973673088744, -80.06431457319016 40.45999543017579, -80.06436840293694 40.46009741044424, -80.06439026254105 40.4601582410659, -80.06438431928713 40.46022074413047, -80.06436205184787 40.4602658981448, -80.06427862620573 40.46033595843659, -80.06395002337314 40.46043744402706, -80.06384815980979 40.4604678851633, -80.0637483659649 40.46048000884878, -80.06362494642801 40.4604714953398, -80.0635524658593 40.46045458314441, -80.06324647721564 40.46027218213985, -80.06322070904172 40.46025459118988, -80.06307177375751 40.46010482973258, -80.06304099478093 40.45982321539194, -80.06302434450713 40.4597439171441, -80.0628744084997 40.45957804182216, -80.06277550129197 40.45941946994353, -80.06276759701579 40.45924140088027, -80.06277745333108 40.45900462473836, -80.06283708978785 40.4589222545481, -80.06311486324674 40.45875391316513, -80.06333912855574 40.45862388458469)",489.3783716795462
8459,935024925,19123,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ARLINGTON AVE,2018,2018-11-15,SPRING ST,ST PATRICK ST,2018.0,"LINESTRING (-79.97899865292928 40.41794617176765, -79.97886937637675 40.41795738325265, -79.97870426063763 40.41794821258223, -79.97863110094258 40.41794298607237)",31.32890760635295
8460,1847672060,5568,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ARLINGTON AVE,2018,2018-11-15,ST PATRICK ST,FREDERICK ST,2018.0,"LINESTRING (-79.98268556882401 40.41765629613362, -79.98232397985416 40.41766740302687, -79.98229077991789 40.41766838787446, -79.98193185624949 40.41767858378178, -79.98180757253333 40.41768192884336, -79.98148632061466 40.41769062354056, -79.98108976831564 40.41770368917949, -79.98073141058588 40.41771747430128, -79.98057555108745 40.41772784118152, -79.98040967986518 40.41773887488338, -79.98005597451025 40.41778474614742, -79.97970334713369 40.41783600256829, -79.97935127581427 40.41789059305858, -79.97924014792542 40.41791105388022, -79.97909461725612 40.41793784915555, -79.97899865292928 40.41794617176765)",315.4070869365293
8461,879712456,15897,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BAILEY AVE,2018,2018-11-15,BELTZHOOVER AVE,JUDICIAL ST,2018.0,"LINESTRING (-79.99997834375752 40.42689931837454, -79.99961840858612 40.42689414316336, -79.99927458469932 40.42688719341763, -79.99921748508493 40.42688547358969, -79.99916455634838 40.42687406186325, -79.9988623990194 40.42671579029092, -79.99859855214237 40.42657507913836, -79.99859270590649 40.42657196086718, -79.99856791869287 40.42655874172082, -79.99841416304884 40.42647674206216, -79.99827344106126 40.42640169346785, -79.99819568378858 40.42636022376163, -79.99818921322358 40.42635677313734, -79.99811580559353 40.42631762365221, -79.99811344122769 40.42631636266231, -79.99797896432797 40.42624464279665, -79.99781618061535 40.42615788257542, -79.9977739023048 40.42613168140842, -79.99776786652441 40.42612794082595, -79.99767768285641 40.42607205089229, -79.99754835689653 40.42599190383946)",237.8605226896926
8462,1872865807,16975,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BAILEY AVE,2018,2018-11-15,ETTA ST,ALINE ST,2018.0,"LINESTRING (-80.00208668344112 40.42694181896047, -80.00174152106457 40.42693515984642, -80.00138243480112 40.4269285144083, -80.00102334853764 40.42692186691806, -80.00080271511736 40.42691772839174, -80.00071819083563 40.42691614259482)",116.1648336568703
8463,1274727650,19555,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BAILEY AVE,2018,2018-11-15,ALINE ST,HABERMAN AVE,2018.0,"LINESTRING (-80.00259323265007 40.42695279507723, -80.00240527904148 40.42694855329489, -80.00224848170191 40.42694501517084, -80.00208668344112 40.42694181896047)",43.00292505400171
8464,1412873434,6187,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BAILEY AVE,2018,2018-11-15,JUDICIAL ST,ETTA ST,2018.0,"LINESTRING (-80.00071819083563 40.42691614259482, -80.00034111760523 40.42690881469451, -80.00024617106958 40.42690632897967, -79.99997834375752 40.42689931837454)",62.81159602279693
8465,1425704915,15557,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BIGGS AVE,2018,2018-12-17,MARSONIA ST,RISING MAIN AVE,2018.0,"LINESTRING (-80.00524183890849 40.46378571477027, -80.00533992415774 40.46401771587828, -80.00538481207418 40.46409681361455)",36.64495282749375
8466,1025871899,1685,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BIGGS AVE,2018,2018-12-17,GLENROSE ST,MARSONIA ST,2018.0,"LINESTRING (-80.00538481207418 40.46409681361455, -80.00547216784567 40.46424982211948, -80.00553671988366 40.46445999646178, -80.0055650985618 40.46455606225369, -80.0056344062809 40.46481436845622, -80.00562580401376 40.46496023883641, -80.00560292751672 40.46501526059545)",105.3476419814906
8467,648584719,15011,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BOGGS AVE,2018,2018-11-14,GREENBUSH ST,WYOMING ST,2018.0,"LINESTRING (-80.00623030282634 40.4268697257076, -80.00659267961866 40.42677332156403, -80.00678846833316 40.42670505415981, -80.0068521472087 40.42667589290438, -80.00709635332038 40.42656406193004, -80.00739440804345 40.42641116113706, -80.00757016163216 40.42632140251882)",129.6839534663794
8468,1019176115,3207,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BOGGS AVE,2018,2018-11-14,KOHLMEYERS LN,WHITWORTH ST,2018.0,"LINESTRING (-80.00824767730764 40.42563001000595, -80.00842919179226 40.42535015570425, -80.00857297074676 40.42512372505509, -80.00863228470834 40.42503066447279)",74.12596713565216
