,id,street_id,activity,task_description,status,street,start_year,stop_date_actual,route_ahead,route_back,program_year
6279,1364054457,14847,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BERGMAN ST,2018,2018-11-14,BRIDGELY WAY,NARCISSUS AVE,2018
6280,2144376711,6879,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BERGMAN ST,2018,2018-11-14,HAMMOND ST,HILLSBORO ST,2018
6281,903076176,8727,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BRICELYN ST,2018,2018-11-07,WILKINSBURG AVE,DORNBUSH ST,2018
6282,90441812,15067,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BROADCREST DR,2018,2019-04-02,BROADCREST DR,VERONA BLVD,2018
6283,1566540789,2414,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BRUSHTON AVE,2018,2018-11-15,SUSQUEHANNA ST,FINANCE ST,2018
6284,664192621,6382,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BRUSHTON AVE,2018,2018-11-15,CASSINA WAY,SUSQUEHANNA ST,2018
6285,510046364,16114,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,BRYANT ST,2018,2018-11-13,HEBERTON ST,DE VICTOR PL,2018
6286,464660808,4347,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CALLE AVE,2018,,CAMFIELD ST,POLO WAY,2018
6287,1627573971,7394,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CALLE AVE,2018,,POLO WAY,CONNISTON AVE,2018
6288,180765473,14368,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CALLIO ST,2018,2018-11-15,FIAT ST,DEAD END,2018
6289,325594951,13908,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CAMPUS ST,2018,2018-11-14,STANFORD RD,ACACIA LN,2018
6290,1923458691,19911,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CAMPUS ST,2018,2018-11-14,DIPLOMA ST,HARBISON ST,2018
6291,242884517,4450,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CAMPUS ST,2018,2018-11-14,ACACIA LN,DIPLOMA ST,2018
6292,691701629,10257,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CARRICK AVE,2018,2018-11-15,EILER AVE,GLENROY ST,2018
6293,1192674853,13051,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CARRICK AVE,2018,2018-11-15,GLENROY ST,BROWNSVILLE RD,2018
6294,1380102749,13536,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CASEMENT ST,2018,,CAKE WAY,SHADELAND AVE,2018
6295,1151744436,15239,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CASEMENT ST,2018,,MULLINS ST,HARTMAN ST,2018
6296,146655608,3337,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,CASEMENT ST,2018,,HARTMAN ST,CAKE WAY,2018
6297,1801177452,10250,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CAUS WAY,2018,2018-11-15,RECTENWALD ST,BEDE WAY,2018
6298,768983562,18135,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CAUS WAY,2018,2018-11-15,BEDE WAY,OTTILLIA ST,2018
6299,496943264,140,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CHAPPEL AVE,2018,2018-11-14,YOUNGER AVE,BANKSVILLE RD,2018
6300,591427671,12051,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CHEROKEE ST,2018,2018-11-13,LYON ST,OSSIPEE ST,2018
6301,1807811585,7412,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CHIDELL ST,2018,2018-11-13,KALORAMA WAY,FLEMING AVE,2018
6302,1794405057,751,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CHIDELL ST,2018,2018-11-13,MASSACHUSETTS AVE,KALORAMA WAY,2018
6303,1001853281,8331,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CHIDELL ST,2018,2018-11-13,CALIFORNIA AVE,MASSACHUSETTS AVE,2018
6304,785199828,15027,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLAYBOURNE ST,2018,2018-11-15,NOBLE ST,S AIKEN AVE,2018
6305,949586135,5911,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLAYBOURNE ST,2018,2018-11-15,S GRAHAM ST,NOBLE ST,2018
6306,972526469,10260,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLINTON ST,2018,2018-11-15,DEAD END,S 15TH ST,2018
6307,59352470,14093,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLOVER ST,2018,2018-11-15,BERG ST,COBDEN ST,2018
6308,942443767,15693,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLOVER ST,2018,2018-11-15,PATTERSON ST,BERG ST,2018
6309,1944458906,16931,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLOVER ST,2018,2018-11-15,BERG ST,BERG ST,2018
6310,1787106516,5546,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLOVER ST,2018,2018-11-15,WELLINGTON WAY,BURHAM ST,2018
6311,1836595641,7829,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLOVER ST,2018,2018-11-15,SALISBURY ST,PATTERSON ST,2018
6312,1643428127,822,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CLOVER ST,2018,2018-11-15,PATTERSON ST,PATTERSON ST,2018
6313,575939638,18276,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,COLERIDGE ST,2018,2018-11-15,SOMERVILLE ST,ORANMORE ST,2018
6314,461229308,12672,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,COMPROMISE ST,2018,,DEAD END,SPRAIN ST,2018
6315,608327513,5639,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,COMPROMISE ST,2018,,FOUNTAIN ST,MIDDLE ST,2018
6316,1877064173,18335,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CREEDMOOR AVE,2018,2018-11-15,CREEDMOOR PL,HOBSON ST,2018
6317,1071268344,19830,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CREEDMOOR AVE,2018,2018-11-15,MCNEILLY AVE,CREEDMOOR PL,2018
6318,1081324891,10399,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CROSMAN ST,2018,2018-11-15,ST LEO ST,ROSCOE ST,2018
6319,541389796,2529,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,CROSMAN ST,2018,2018-11-15,S 18TH ST,ST LEO ST,2018
6320,1984931533,3099,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,DAISEY ST,2018,,SHERLOCK ST,VETERAN ST,2018
6321,1976852347,17884,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,DARLINGTON RD,2018,2018-11-16,MURDOCH RD,E CIRCUIT RD,2018
6322,1994999237,18104,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,DUNLAP ST,2018,,DEAD END,RUGGLES ST,2018
6323,931915558,9111,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,DUNLAP ST,2018,,RUGGLES ST,DUNFIELD WAY,2018
6324,1418854961,9473,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,DUNLAP ST,2018,,DUNFIELD WAY,PERRYSVILLE AVE,2018
6325,839782197,4168,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,EDENVALE ST,2018,,EDENVALE ST,CATOMA ST,2018
6326,2057977318,12439,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ELEANOR ST,2018,2018-11-15,SALISBURY ST,PATTERSON ST,2018
6327,1887716957,17547,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ELEANOR ST,2018,2018-11-15,PATTERSON ST,BERG ST,2018
6328,2110858342,6015,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ELEANOR ST,2018,2018-11-15,BERG ST,COBDEN ST,2018
6329,421362572,15277,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ELWYN AVE,2018,2018-11-15,DEAD END,BELLEVILLE ST,2018
6330,598133449,2105,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ELWYN AVE,2018,2018-11-15,HOMEHURST AVE,FERNLAND WAY,2018
6331,950148245,5573,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ELWYN AVE,2018,2018-11-15,BELLEVILLE ST,HOMEHURST AVE,2018
6332,1267393747,13855,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ELYSIAN ST,2018,2018-11-15,SELWYN ST,FIFTH AVE,2018
6333,1796993714,18639,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ELYSIAN ST,2018,2018-11-15,HASTINGS ST,SELWYN ST,2018
6334,1241019137,10923,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,ESPLEN ST,2018,2018-11-14,FLORIEN ST,FRUSTRUM ST,2018
6335,766174826,13650,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FARGO ST,2018,2018-11-07,SINGER PL,INGLENOOK PL,2018
6336,779310541,13974,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FARGO ST,2018,2018-11-07,FARGO ST,NIMICK PL,2018
6337,2010107770,1885,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FIAT ST,2018,2018-11-15,CALLIO ST,ZIMMERMAN ST,2018
6338,746570938,3751,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FIAT ST,2018,2018-11-15,LYNNBROOK AVE,CALLIO ST,2018
6339,990099024,8547,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FIAT ST,2018,2018-11-15,MOREDALE ST,LYNNBROOK AVE,2018
6340,667442745,20274,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FINANCE ST,2018,2018-11-15,BRUSHTON AVE,DURANGO WAY,2018
6341,2143229454,620,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FINANCE ST,2018,2018-11-15,DURANGO WAY,N BRADDOCK AVE,2018
6342,554782303,1156,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FISHER ST,2018,2018-11-15,KOHNE ST,ENGSTLER ST,2018
6343,925952695,13598,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FISHER ST,2018,2018-11-15,ENGSTLER ST,MOUNTAIN AVE,2018
6344,52719017,10610,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FRANK ST,2018,2018-11-16,NORFOLK ST,DEELY ST,2018
6345,1869686801,1258,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FRANK ST,2018,2018-11-16,THEODOLITE WAY,GREENFIELD AVE,2018
6346,76148297,1384,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FRANK ST,2018,2018-11-16,LORETTA ST,MELBOURNE ST,2018
6347,1646026722,14364,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FRANK ST,2018,2018-11-16,DEELY ST,THEODOLITE WAY,2018
6348,1556345318,17893,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,FRANK ST,2018,2018-11-16,MELBOURNE ST,NORFOLK ST,2018
6349,805546092,15423,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GEORGIA AVE,2018,2018-11-15,ALICE ST,DUART WAY,2018
6350,1740382902,3366,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GLADE ST,2018,2018-11-15,NOBLES LN,CLOVERDALE ST,2018
6351,1238603940,789,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GLADE ST,2018,2018-11-15,CELTIC ST,CLOVERDALE ST,2018
6352,125236775,832,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GLADE ST,2018,2018-11-15,CELTIC ST,ELLENDELL ST,2018
6353,1855284354,15977,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GLADSTONE ST,2018,2018-11-16,HAZELWOOD AVE,HOME RULE ST,2018
6354,84225278,3405,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GLENVIEW PL,2018,2018-11-13,VIOLIN WAY,HEBERTON ST,2018
6355,1826826352,1986,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GORDON ST,2018,2018-11-15,LYNN WAY,MCPHERSON BLVD,2018
6356,1104969837,16053,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GOSHEN ST,2018,2018-11-14,KENNEDY AVE,HAWKINS ST,2018
6357,830268734,12883,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRAFTON ST,2018,2018-11-13,SHERIDAN AVE,FARRAGUT ST,2018
6358,1709663541,3574,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRAFTON ST,2018,2018-11-13,FARRAGUT ST,N HIGHLAND AVE,2018
6359,257489314,10858,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRAPEVINE ST,2018,2018-11-15,ROWAN ST,ODESSA PL,2018
6360,1327528353,2800,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRAPEVINE ST,2018,2018-11-15,SAXON WAY,ROWAN ST,2018
6361,2098787562,4771,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRAPEVINE ST,2018,2018-11-15,ODESSA PL,LYRIC ST,2018
6362,231841866,6760,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRAPEVINE ST,2018,2018-11-15,DEARY ST,SAXON WAY,2018
6363,1262936475,30724,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GREENFIELD AVE,2018,2018-11-16,GREENFIELD AVE,BRYSON WAY,2018
6364,2048208528,30725,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GREENFIELD AVE,2018,2018-11-16,BRYSON WAY,MCCASLIN ST,2018
6365,1390644405,16057,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,GREGORY ST,2018,,OPORTO ST,DEAD END,2018
6366,812720025,6951,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,GREGORY ST,2018,,S 18TH ST,OPORTO ST,2018
6367,1625920731,16058,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRIFFIN ST,2018,2018-11-14,LELIA ST,DEWITT ST,2018
6368,1033674740,3851,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRIMES AVE,2018,2018-11-14,MATHEWS AVE,UNNAMED33B WAY,2018
6369,2115816365,5995,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRIMES AVE,2018,2018-11-14,BAUSMAN ST,DOVE WAY,2018
6370,413415558,6424,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRIMES AVE,2018,2018-11-14,UNNAMED33B WAY,HAWK WAY,2018
6371,1845989494,6679,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,GRIMES AVE,2018,2018-11-14,HAWK WAY,BAUSMAN ST,2018
6372,966011996,4125,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,HALLER ST,2018,,DEAD END,TRANSVAAL AVE,2018
6373,28769840,8862,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,HALLER ST,2018,,TRANSVAAL AVE,HOYT WAY,2018
6374,360893230,6570,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HALLETT ST,2018,2018-11-13,SOHO ST,MAHON ST,2018
6375,717342291,2228,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HARCUM WAY,2018,2018-11-15,S 20TH ST,S 19TH ST,2018
6376,907091416,7668,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HARCUM WAY,2018,2018-11-15,S 19TH ST,S 18TH ST,2018
6377,561473483,7875,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HARCUM WAY,2018,2018-11-15,S 18TH ST,S 17TH ST,2018
6378,976588711,5488,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HARRISON ST,2018,2018-11-13,49TH ST,48TH ST,2018
6379,1232968075,12782,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HAZELDELL ST,2018,2018-11-15,DUFFLAND ST,E WOODFORD AVE,2018
6380,385244597,13503,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HAZELDELL ST,2018,2018-11-15,E WOODFORD AVE,MADELINE ST,2018
6381,610500834,9043,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HAZELDELL ST,2018,2018-11-15,E WOODFORD AVE,E WOODFORD AVE,2018
6382,1845050123,3817,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HAZLETT ST,2018,2018-11-13,BOYER ST,EAST ST,2018
6383,1827355847,11483,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HEBERTON ST,2018,2018-11-13,CALLERY ST,JACKSON ST,2018
6384,1871589149,1186,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HEBERTON ST,2018,2018-11-13,BRYANT ST,UNNAMED123S WAY,2018
6385,1587147323,12544,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HEBERTON ST,2018,2018-11-13,GLENVIEW PL,STANTON AVE,2018
6386,888246034,15240,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HEBERTON ST,2018,2018-11-13,HAMPTON ST,WELLESLEY AVE,2018
6387,732761924,17804,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HEBERTON ST,2018,2018-11-13,WELLESLEY AVE,CALLERY ST,2018
6388,168273095,4743,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HEBERTON ST,2018,2018-11-13,WELLESLEY AVE,WELLESLEY AVE,2018
6389,1777136087,7692,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HEBERTON ST,2018,2018-11-13,JACKSON ST,GLENVIEW PL,2018
6390,1751148956,8530,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HEBERTON ST,2018,2018-11-13,UNNAMED123S WAY,HAMPTON ST,2018
6391,1374738994,2587,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HESTOR DR,2018,2018-11-14,HAMBURG ST,SPRINGFIELD ST,2018
6392,1013243294,18019,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,HEWITT ST,2018,,PORTMAN AVE,MAIRDALE AVE,2018
6393,822382439,8645,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HILL AVE,2018,2018-11-15,PITT ST,ROSEDALE ST,2018
6394,687107352,7639,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HOOVER ST,2018,2018-11-14,CHARTIERS AVE,ADON ST,2018
6395,910445055,14192,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HOPELAND ST,2018,2018-11-15,HUEY WAY,CUSTER AVE,2018
6396,1592935085,3999,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HOPELAND ST,2018,2018-11-15,CUSTER AVE,BECKS RUN RD,2018
6397,668840281,9612,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HOPELAND ST,2018,2018-11-15,WATERMAN AVE,HUEY WAY,2018
6398,1951709793,5751,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,HOWE ST,2018,2018-11-15,HAILMAN ST,DENNISTON ST,2018
6399,1414425307,5055,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,HUBBARD ST,2018,,UNNAMED75H WAY,MCCLURE AVE,2018
6400,1697222376,1159,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,IBERIA ST,2018,2018-11-15,ESTELLA AVE,ALEPPO WAY,2018
6401,1149500209,12280,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,INGOMAR ST,2018,2018-11-15,DEAD END,VODELI ST,2018
6402,1733024630,13539,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,IRWIN AVE,2018,2018-11-13,DEAD END,N CHARLES ST,2018
6403,1959004179,15784,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,JACOB ST,2018,2018-11-15,BRAID WAY,VINELAND ST,2018
6404,1074090333,1616,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,JACOB ST,2018,2018-11-15,VINELAND ST,CORTINA WAY,2018
6405,1705330865,4930,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,JACOB ST,2018,2018-11-15,CORTINA WAY,BRIGGS ST,2018
6406,1013287064,6952,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,KALORAMA WAY,2018,2018-11-14,RANKIN AVE,ANTRIM ST,2018
6407,889136317,6288,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,KATHERINE ST,2018,2018-11-13,MAGINN ST,MARSHALL AVE,2018
6408,892396783,7804,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,KELVIN ST,2018,2018-11-14,NEWCOMER ST,TYBEE ST,2018
6409,1635363693,8001,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,KIPLING RD,2018,2018-11-15,FAIR OAKS ST,DUNMOYLE ST,2018
6410,1422453705,16395,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LA SCHALL ST,2018,2018-11-15,FORMOSA WAY,HAMILTON AVE,2018
6411,1316765297,3683,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LA SCHALL ST,2018,2018-11-15,KELLY ST,FORMOSA WAY,2018
6412,180273560,9785,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LACONA ST,2018,2018-11-15,DEAD END,TRANSVERSE AVE,2018
6413,1585792590,10371,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LADSON ST,2018,2018-11-07,LINCOLN AVE,TURRETT ST,2018
6414,682047802,10802,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LAFAYETTE AVE,2018,2018-11-07,MOUNTFORD AVE,OLIVE ST,2018
6415,1108575227,10993,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LAFAYETTE AVE,2018,2018-11-07,OLIVE ST,LETSCHE ST,2018
6416,1719854119,9139,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LAFAYETTE AVE,2018,2018-11-07,LETSCHE ST,FEDERAL EXT N,2018
6417,1452492208,9488,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,LANARK ST,2018,,RISING MAIN AVE,TELEVISION HILL ST,2018
6418,1387314202,12387,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LANDVIEW RD,2018,2018-11-16,LUSTER AVE,LOMAR WAY,2018
6419,1289979239,14873,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LANDVIEW RD,2018,2018-11-16,ROSEMOOR ST,LUSTER AVE,2018
6420,879357307,5301,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LANDVIEW RD,2018,2018-11-16,LOMAR WAY,SHADY AVE,2018
6421,79261082,18605,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,LAPPE LN,2018,,LEISTER RD,YETTA ST,2018
6422,194469553,15797,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LEGION WAY,2018,2018-11-13,ELLIS ST,PERRYSVILLE AVE,2018
6423,1524931819,16130,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LEISTER ST,2018,2018-11-07,LAPPE LN,WILT ST,2018
6424,733878422,11323,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LYNN WAY,2018,2018-11-15,N MURTLAND ST,GORDON ST,2018
6425,1548850292,11672,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,LYRIC ST,2018,2018-11-15,GRAPEVINE ST,MONTEZUMA ST,2018
6426,1856986108,772,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MADIERA ST,2018,2018-11-15,PITT ST,ROSEDALE ST,2018
6427,1593689441,12255,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MANHATTAN ST,2018,2018-11-13,HAMLIN ST,W NORTH AVE,2018
6428,1003099188,8288,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MANHATTAN ST,2018,2018-11-13,SHEFFIELD ST,HAMLIN ST,2018
6429,1237384702,15449,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MAPLEWOOD AVE,2018,2018-11-07,TOKAY ST,NIMICK PL,2018
6430,247789320,17143,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,MARSONIA ST,2018,,BIGGS AVE,MEADVILLE ST,2018
6431,1021639178,7000,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,MARSONIA ST,2018,,OSGOOD ST,MOUNTFORD AVE,2018
6432,687580530,9973,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Planned,MARSONIA ST,2018,,MEADVILLE ST,OSGOOD ST,2018
6433,417422460,14734,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MASSACHUSETTS AVE,2018,2018-11-13,DEER WAY,CHIDELL ST,2018
6434,925728577,9584,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MASSACHUSETTS AVE,2018,2018-11-13,FALCK AVE,DEER WAY,2018
6435,756083278,15691,Mill and Overlay,Part of 2018 City Paving Program. Work to be completed by contractor.,Completed,MATHIAS ST,2018,2018-11-07,RHINE ST,LAPPE LN,2018
